"date","currency","rate"
2007-09-04,"SGD",1.5289
2007-09-04,"SKK",24.863
2007-09-04,"ZAR",7.269
2007-09-04,"EUR",0.73638
2007-09-04,"TRY",1.3078
2007-09-04,"CNY",7.5493
2007-09-04,"HRK",5.391
2007-09-04,"IDR",9405
2007-09-04,"MYR",3.509
2007-09-04,"PHP",46.65
2007-09-04,"RUB",25.698
2007-09-04,"THB",32.475
2007-09-04,"RON",2.4331
2007-09-05,"USD",1
2007-09-05,"AUD",1.2182
2007-09-05,"BGN",1.4394
2007-09-05,"CAD",1.0545
2007-09-05,"CHF",1.2115
2007-09-05,"CYP",0.42994
2007-09-05,"CZK",20.341
2007-09-05,"DKK",5.482
2007-09-05,"EEK",11.515
2007-09-05,"GBP",0.4975
2007-09-05,"HKD",7.7936
2007-09-05,"HUF",188.22
2007-09-05,"ISK",64.667
2007-09-05,"JPY",115.62
2007-09-05,"KRW",938.03
2007-09-05,"LTL",2.5411
2007-09-05,"LVL",0.5142
2007-09-05,"MTL",0.31594
2007-09-05,"NOK",5.8217
2007-09-05,"NZD",1.4456
2007-09-05,"PLN",2.8131
2007-09-05,"SEK",6.914
2007-09-05,"SGD",1.5272
2007-09-05,"SKK",24.861
2007-09-05,"ZAR",7.2585
2007-09-05,"EUR",0.73594
2007-09-05,"TRY",1.3039
2007-09-05,"CNY",7.5493
2007-09-05,"HRK",5.3883
2007-09-05,"IDR",9398.7
2007-09-05,"MYR",3.509
2007-09-05,"PHP",46.645
2007-09-05,"RUB",25.691
2007-09-05,"THB",32.545
2007-09-05,"RON",2.4469
2007-09-06,"USD",1
2007-09-06,"AUD",1.2123
2007-09-06,"BGN",1.4308
2007-09-06,"CAD",1.0559
2007-09-06,"CHF",1.2018
2007-09-06,"CYP",0.42739
2007-09-06,"CZK",20.198
2007-09-06,"DKK",5.4482
2007-09-06,"EEK",11.447
2007-09-06,"GBP",0.4955
2007-09-06,"HKD",7.7906
2007-09-06,"HUF",186.99
2007-09-06,"ISK",64.687
2007-09-06,"JPY",115.09
2007-09-06,"KRW",939.13
2007-09-06,"LTL",2.526
2007-09-06,"LVL",0.51145
2007-09-06,"MTL",0.31407
2007-09-06,"NOK",5.785
2007-09-06,"NZD",1.4506
2007-09-06,"PLN",2.7946
2007-09-06,"SEK",6.8366
2007-09-06,"SGD",1.5262
2007-09-06,"SKK",24.702
2007-09-06,"ZAR",7.2361
2007-09-06,"EUR",0.73158
2007-09-06,"TRY",1.3037
2007-09-06,"CNY",7.5382
2007-09-06,"HRK",5.357
2007-09-06,"IDR",9397.2
2007-09-06,"MYR",3.5033
2007-09-06,"PHP",46.55
2007-09-06,"RUB",25.657
2007-09-06,"THB",32.545
2007-09-06,"RON",2.4314
2007-09-07,"USD",1
2007-09-07,"AUD",1.2094
2007-09-07,"BGN",1.428
2007-09-07,"CAD",1.0513
2007-09-07,"CHF",1.2001
2007-09-07,"CYP",0.42655
2007-09-07,"CZK",20.175
2007-09-07,"DKK",5.4371
2007-09-07,"EEK",11.425
2007-09-07,"GBP",0.49452
2007-09-07,"HKD",7.7869
2007-09-07,"HUF",185.8
2007-09-07,"ISK",64.267
2007-09-07,"JPY",115.21
2007-09-07,"KRW",938.23
2007-09-07,"LTL",2.521
2007-09-07,"LVL",0.50993
2007-09-07,"MTL",0.31345
2007-09-07,"NOK",5.7743
2007-09-07,"NZD",1.4482
2007-09-07,"PLN",2.7804
2007-09-07,"SEK",6.8093
2007-09-07,"SGD",1.5236
2007-09-07,"SKK",24.625
2007-09-07,"ZAR",7.196
2007-09-07,"EUR",0.73014
2007-09-07,"TRY",1.2921
2007-09-07,"CNY",7.5394
2007-09-07,"HRK",5.3453
2007-09-07,"IDR",9397.6
2007-09-07,"MYR",3.5045
2007-09-07,"PHP",46.535
2007-09-07,"RUB",25.637
2007-09-07,"THB",32.525
2007-09-07,"RON",2.4118
2007-09-08,"USD",1
2007-09-08,"AUD",1.2094
2007-09-08,"BGN",1.428
2007-09-08,"CAD",1.0513
2007-09-08,"CHF",1.2001
2007-09-08,"CYP",0.42655
2007-09-08,"CZK",20.175
2007-09-08,"DKK",5.4371
2007-09-08,"EEK",11.425
2007-09-08,"GBP",0.49452
2007-09-08,"HKD",7.7869
2007-09-08,"HUF",185.8
2007-09-08,"ISK",64.267
2007-09-08,"JPY",115.21
2007-09-08,"KRW",938.23
2007-09-08,"LTL",2.521
2007-09-08,"LVL",0.50993
2007-09-08,"MTL",0.31345
2007-09-08,"NOK",5.7743
2007-09-08,"NZD",1.4482
2007-09-08,"PLN",2.7804
2007-09-08,"SEK",6.8093
2007-09-08,"SGD",1.5236
2007-09-08,"SKK",24.625
2007-09-08,"ZAR",7.196
2007-09-08,"EUR",0.73014
2007-09-08,"TRY",1.2921
2007-09-08,"CNY",7.5394
2007-09-08,"HRK",5.3453
2007-09-08,"IDR",9397.6
2007-09-08,"MYR",3.5045
2007-09-08,"PHP",46.535
2007-09-08,"RUB",25.637
2007-09-08,"THB",32.525
2007-09-08,"RON",2.4118
2007-09-09,"USD",1
2007-09-09,"AUD",1.2094
2007-09-09,"BGN",1.428
2007-09-09,"CAD",1.0513
2007-09-09,"CHF",1.2001
2007-09-09,"CYP",0.42655
2007-09-09,"CZK",20.175
2007-09-09,"DKK",5.4371
2007-09-09,"EEK",11.425
2007-09-09,"GBP",0.49452
2007-09-09,"HKD",7.7869
2007-09-09,"HUF",185.8
2007-09-09,"ISK",64.267
2007-09-09,"JPY",115.21
2007-09-09,"KRW",938.23
2007-09-09,"LTL",2.521
2007-09-09,"LVL",0.50993
2007-09-09,"MTL",0.31345
2007-09-09,"NOK",5.7743
2007-09-09,"NZD",1.4482
2007-09-09,"PLN",2.7804
2007-09-09,"SEK",6.8093
2007-09-09,"SGD",1.5236
2007-09-09,"SKK",24.625
2007-09-09,"ZAR",7.196
2007-09-09,"EUR",0.73014
2007-09-09,"TRY",1.2921
2007-09-09,"CNY",7.5394
2007-09-09,"HRK",5.3453
2007-09-09,"IDR",9397.6
2007-09-09,"MYR",3.5045
2007-09-09,"PHP",46.535
2007-09-09,"RUB",25.637
2007-09-09,"THB",32.525
2007-09-09,"RON",2.4118
2007-09-10,"USD",1
2007-09-10,"AUD",1.2147
2007-09-10,"BGN",1.4178
2007-09-10,"CAD",1.0561
2007-09-10,"CHF",1.1872
2007-09-10,"CYP",0.42349
2007-09-10,"CZK",20.007
2007-09-10,"DKK",5.3983
2007-09-10,"EEK",11.343
2007-09-10,"GBP",0.49253
2007-09-10,"HKD",7.7804
2007-09-10,"HUF",186.2
2007-09-10,"ISK",65.147
2007-09-10,"JPY",113.55
2007-09-10,"KRW",939.04
2007-09-10,"LTL",2.5029
2007-09-10,"LVL",0.50634
2007-09-10,"MTL",0.3112
2007-09-10,"NOK",5.7238
2007-09-10,"NZD",1.4419
2007-09-10,"PLN",2.7628
2007-09-10,"SEK",6.7941
2007-09-10,"SGD",1.524
2007-09-10,"SKK",24.456
2007-09-10,"ZAR",7.2275
2007-09-10,"EUR",0.7249
2007-09-10,"TRY",1.3016
2007-09-10,"CNY",7.5216
2007-09-10,"HRK",5.31
2007-09-10,"IDR",9415
2007-09-10,"MYR",3.5125
2007-09-10,"PHP",46.595
2007-09-10,"RUB",25.533
2007-09-10,"THB",32.457
2007-09-10,"RON",2.4016
2007-09-11,"USD",1
2007-09-11,"AUD",1.2091
2007-09-11,"BGN",1.4148
2007-09-11,"CAD",1.0465
2007-09-11,"CHF",1.1864
2007-09-11,"CYP",0.4226
2007-09-11,"CZK",19.987
2007-09-11,"DKK",5.3872
2007-09-11,"EEK",11.319
2007-09-11,"GBP",0.49204
2007-09-11,"HKD",7.7843
2007-09-11,"HUF",184.16
2007-09-11,"ISK",65.003
2007-09-11,"JPY",113.79
2007-09-11,"KRW",936.41
2007-09-11,"LTL",2.4977
2007-09-11,"LVL",0.50666
2007-09-11,"MTL",0.31055
2007-09-11,"NOK",5.6796
2007-09-11,"NZD",1.4337
2007-09-11,"PLN",2.7412
2007-09-11,"SEK",6.7419
2007-09-11,"SGD",1.5226
2007-09-11,"SKK",24.332
2007-09-11,"ZAR",7.1683
2007-09-11,"EUR",0.72338
2007-09-11,"TRY",1.2869
2007-09-11,"CNY",7.5231
2007-09-11,"HRK",5.2978
2007-09-11,"IDR",9440.1
2007-09-11,"MYR",3.5145
2007-09-11,"PHP",47.06
2007-09-11,"RUB",25.481
2007-09-11,"THB",32.342
2007-09-11,"RON",2.3989
2007-09-12,"USD",1
2007-09-12,"AUD",1.1965
2007-09-12,"BGN",1.4086
2007-09-12,"CAD",1.0415
2007-09-12,"CHF",1.1827
2007-09-12,"CYP",0.42074
2007-09-12,"CZK",19.816
2007-09-12,"DKK",5.364
2007-09-12,"EEK",11.269
2007-09-12,"GBP",0.4924
2007-09-12,"HKD",7.7883
2007-09-12,"HUF",183.43
2007-09-12,"ISK",64.307
2007-09-12,"JPY",113.89
2007-09-12,"KRW",932.52
2007-09-12,"LTL",2.4867
2007-09-12,"LVL",0.50465
2007-09-12,"MTL",0.30918
2007-09-12,"NOK",5.641
2007-09-12,"NZD",1.4145
2007-09-12,"PLN",2.7224
2007-09-12,"SEK",6.6909
2007-09-12,"SGD",1.5167
2007-09-12,"SKK",24.224
2007-09-12,"ZAR",7.1948
2007-09-12,"EUR",0.7202
2007-09-12,"TRY",1.2784
2007-09-12,"CNY",7.5218
2007-09-12,"HRK",5.2735
2007-09-12,"IDR",9407.3
2007-09-12,"MYR",3.4935
2007-09-12,"PHP",46.75
2007-09-12,"RUB",25.401
2007-09-12,"THB",32.127
2007-09-12,"RON",2.3875
2007-09-13,"USD",1
2007-09-13,"AUD",1.192
2007-09-13,"BGN",1.4074
2007-09-13,"CAD",1.0333
2007-09-13,"CHF",1.1812
2007-09-13,"CYP",0.42038
2007-09-13,"CZK",19.776
2007-09-13,"DKK",5.3591
2007-09-13,"EEK",11.259
2007-09-13,"GBP",0.49309
2007-09-13,"HKD",7.7902
2007-09-13,"HUF",182.73
2007-09-13,"ISK",63.856
2007-09-13,"JPY",114.79
2007-09-13,"KRW",931.57
2007-09-13,"LTL",2.4846
2007-09-13,"LVL",0.50514
2007-09-13,"MTL",0.30892
2007-09-13,"NOK",5.6375
2007-09-13,"NZD",1.3986
2007-09-13,"PLN",2.7211
2007-09-13,"SEK",6.6753
2007-09-13,"SGD",1.5102
2007-09-13,"SKK",24.222
2007-09-13,"ZAR",7.1374
2007-09-13,"EUR",0.71958
2007-09-13,"TRY",1.2647
2007-09-13,"CNY",7.5103
2007-09-13,"HRK",5.2734
2007-09-13,"IDR",9402.7
2007-09-13,"MYR",3.4775
2007-09-13,"PHP",46.31
2007-09-13,"RUB",25.347
2007-09-13,"THB",32.046
2007-09-13,"RON",2.3937
2007-09-14,"USD",1
2007-09-14,"AUD",1.1904
2007-09-14,"BGN",1.4111
2007-09-14,"CAD",1.0307
2007-09-14,"CHF",1.1878
2007-09-14,"CYP",0.4215
2007-09-14,"CZK",19.847
2007-09-14,"DKK",5.3743
2007-09-14,"EEK",11.289
2007-09-14,"GBP",0.49722
2007-09-14,"HKD",7.7886
2007-09-14,"HUF",183.95
2007-09-14,"ISK",64.755
2007-09-14,"JPY",114.86
2007-09-14,"KRW",928.57
2007-09-14,"LTL",2.4912
2007-09-14,"LVL",0.50649
2007-09-14,"MTL",0.30974
2007-09-14,"NOK",5.6475
2007-09-14,"NZD",1.4002
2007-09-14,"PLN",2.7335
2007-09-14,"SEK",6.6908
2007-09-14,"SGD",1.5126
2007-09-14,"SKK",24.358
2007-09-14,"ZAR",7.19
2007-09-14,"EUR",0.7215
2007-09-14,"TRY",1.2645
2007-09-14,"CNY",7.5159
2007-09-14,"HRK",5.2872
2007-09-14,"IDR",9380.2
2007-09-14,"MYR",3.4825
2007-09-14,"PHP",46.16
2007-09-14,"RUB",25.359
2007-09-14,"THB",31.94
2007-09-14,"RON",2.4279
2007-09-15,"USD",1
2007-09-15,"AUD",1.1904
2007-09-15,"BGN",1.4111
2007-09-15,"CAD",1.0307
2007-09-15,"CHF",1.1878
2007-09-15,"CYP",0.4215
2007-09-15,"CZK",19.847
2007-09-15,"DKK",5.3743
2007-09-15,"EEK",11.289
2007-09-15,"GBP",0.49722
2007-09-15,"HKD",7.7886
2007-09-15,"HUF",183.95
2007-09-15,"ISK",64.755
2007-09-15,"JPY",114.86
2007-09-15,"KRW",928.57
2007-09-15,"LTL",2.4912
2007-09-15,"LVL",0.50649
2007-09-15,"MTL",0.30974
2007-09-15,"NOK",5.6475
2007-09-15,"NZD",1.4002
2007-09-15,"PLN",2.7335
2007-09-15,"SEK",6.6908
2007-09-15,"SGD",1.5126
2007-09-15,"SKK",24.358
2007-09-15,"ZAR",7.19
2007-09-15,"EUR",0.7215
2007-09-15,"TRY",1.2645
2007-09-15,"CNY",7.5159
2007-09-15,"HRK",5.2872
2007-09-15,"IDR",9380.2
2007-09-15,"MYR",3.4825
2007-09-15,"PHP",46.16
2007-09-15,"RUB",25.359
2007-09-15,"THB",31.94
2007-09-15,"RON",2.4279
2007-09-16,"USD",1
2007-09-16,"AUD",1.1904
2007-09-16,"BGN",1.4111
2007-09-16,"CAD",1.0307
2007-09-16,"CHF",1.1878
2007-09-16,"CYP",0.4215
2007-09-16,"CZK",19.847
2007-09-16,"DKK",5.3743
2007-09-16,"EEK",11.289
2007-09-16,"GBP",0.49722
2007-09-16,"HKD",7.7886
2007-09-16,"HUF",183.95
2007-09-16,"ISK",64.755
2007-09-16,"JPY",114.86
2007-09-16,"KRW",928.57
2007-09-16,"LTL",2.4912
2007-09-16,"LVL",0.50649
2007-09-16,"MTL",0.30974
2007-09-16,"NOK",5.6475
2007-09-16,"NZD",1.4002
2007-09-16,"PLN",2.7335
2007-09-16,"SEK",6.6908
2007-09-16,"SGD",1.5126
2007-09-16,"SKK",24.358
2007-09-16,"ZAR",7.19
2007-09-16,"EUR",0.7215
2007-09-16,"TRY",1.2645
2007-09-16,"CNY",7.5159
2007-09-16,"HRK",5.2872
2007-09-16,"IDR",9380.2
2007-09-16,"MYR",3.4825
2007-09-16,"PHP",46.16
2007-09-16,"RUB",25.359
2007-09-16,"THB",31.94
2007-09-16,"RON",2.4279
2007-09-17,"USD",1
2007-09-17,"AUD",1.1912
2007-09-17,"BGN",1.4094
2007-09-17,"CAD",1.027
2007-09-17,"CHF",1.186
2007-09-17,"CYP",0.42098
2007-09-17,"CZK",19.818
2007-09-17,"DKK",5.3679
2007-09-17,"EEK",11.275
2007-09-17,"GBP",0.50032
2007-09-17,"HKD",7.7884
2007-09-17,"HUF",183.91
2007-09-17,"ISK",65.079
2007-09-17,"JPY",114.9
2007-09-17,"KRW",928.59
2007-09-17,"LTL",2.4881
2007-09-17,"LVL",0.5058
2007-09-17,"MTL",0.30936
2007-09-17,"NOK",5.6223
2007-09-17,"NZD",1.4064
2007-09-17,"PLN",2.7262
2007-09-17,"SEK",6.6906
2007-09-17,"SGD",1.5151
2007-09-17,"SKK",24.389
2007-09-17,"ZAR",7.1995
2007-09-17,"EUR",0.72062
2007-09-17,"TRY",1.2666
2007-09-17,"CNY",7.5225
2007-09-17,"HRK",5.2804
2007-09-17,"IDR",9387.5
2007-09-17,"MYR",3.489
2007-09-17,"PHP",46.26
2007-09-17,"RUB",25.313
2007-09-17,"THB",31.978
2007-09-17,"RON",2.4425
2007-09-18,"USD",1
2007-09-18,"AUD",1.1967
2007-09-18,"BGN",1.4104
2007-09-18,"CAD",1.0259
2007-09-18,"CHF",1.1884
2007-09-18,"CYP",0.42129
2007-09-18,"CZK",19.831
2007-09-18,"DKK",5.373
2007-09-18,"EEK",11.284
2007-09-18,"GBP",0.50133
2007-09-18,"HKD",7.7876
2007-09-18,"HUF",183.52
2007-09-18,"ISK",64.996
2007-09-18,"JPY",115.5
2007-09-18,"KRW",930.7
2007-09-18,"LTL",2.4899
2007-09-18,"LVL",0.50631
2007-09-18,"MTL",0.30958
2007-09-18,"NOK",5.6299
2007-09-18,"NZD",1.4143
2007-09-18,"PLN",2.7286
2007-09-18,"SEK",6.7032
2007-09-18,"SGD",1.5163
2007-09-18,"SKK",24.422
2007-09-18,"ZAR",7.1917
2007-09-18,"EUR",0.72114
2007-09-18,"TRY",1.2637
2007-09-18,"CNY",7.5229
2007-09-18,"HRK",5.2806
2007-09-18,"IDR",9377.7
2007-09-18,"MYR",3.4885
2007-09-18,"PHP",46.11
2007-09-18,"RUB",25.354
2007-09-18,"THB",31.917
2007-09-18,"RON",2.4374
2007-09-19,"USD",1
2007-09-19,"AUD",1.174
2007-09-19,"BGN",1.3995
2007-09-19,"CAD",1.0129
2007-09-19,"CHF",1.1802
2007-09-19,"CYP",0.41803
2007-09-19,"CZK",19.802
2007-09-19,"DKK",5.3315
2007-09-19,"EEK",11.196
2007-09-19,"GBP",0.49993
2007-09-19,"HKD",7.7882
2007-09-19,"HUF",180.47
2007-09-19,"ISK",63.263
2007-09-19,"JPY",115.78
2007-09-19,"KRW",926.65
2007-09-19,"LTL",2.4707
2007-09-19,"LVL",0.50369
2007-09-19,"MTL",0.30719
2007-09-19,"NOK",5.5653
2007-09-19,"NZD",1.3689
2007-09-19,"PLN",2.7013
2007-09-19,"SEK",6.6236
2007-09-19,"SGD",1.5075
2007-09-19,"SKK",24.177
2007-09-19,"ZAR",7.0844
2007-09-19,"EUR",0.71556
2007-09-19,"TRY",1.2389
2007-09-19,"CNY",7.5134
2007-09-19,"HRK",5.2404
2007-09-19,"IDR",9225
2007-09-19,"MYR",3.4555
2007-09-19,"PHP",45.6
2007-09-19,"RUB",25.189
2007-09-19,"THB",31.918
2007-09-19,"RON",2.413
2007-09-20,"USD",1
2007-09-20,"AUD",1.1581
2007-09-20,"BGN",1.394
2007-09-20,"CAD",1.0005
2007-09-20,"CHF",1.1733
2007-09-20,"CYP",0.41639
2007-09-20,"CZK",19.592
2007-09-20,"DKK",5.3127
2007-09-20,"EEK",11.153
2007-09-20,"GBP",0.49808
2007-09-20,"HKD",7.7833
2007-09-20,"HUF",178.8
2007-09-20,"ISK",62.865
2007-09-20,"JPY",115.06
2007-09-20,"KRW",922.81
2007-09-20,"LTL",2.461
2007-09-20,"LVL",0.50421
2007-09-20,"MTL",0.30599
2007-09-20,"NOK",5.5463
2007-09-20,"NZD",1.3455
2007-09-20,"PLN",2.6872
2007-09-20,"SEK",6.5674
2007-09-20,"SGD",1.5037
2007-09-20,"SKK",24.115
2007-09-20,"ZAR",7.0795
2007-09-20,"EUR",0.71276
2007-09-20,"TRY",1.2366
2007-09-20,"CNY",7.5146
2007-09-20,"HRK",5.211
2007-09-20,"IDR",9159.7
2007-09-20,"MYR",3.447
2007-09-20,"PHP",45.3
2007-09-20,"RUB",25.107
2007-09-20,"THB",31.68
2007-09-20,"RON",2.4108
2007-09-21,"USD",1
2007-09-21,"AUD",1.1619
2007-09-21,"BGN",1.3921
2007-09-21,"CAD",1.0016
2007-09-21,"CHF",1.1757
2007-09-21,"CYP",0.41583
2007-09-21,"CZK",19.591
2007-09-21,"DKK",5.3051
2007-09-21,"EEK",11.137
2007-09-21,"GBP",0.49633
2007-09-21,"HKD",7.7835
2007-09-21,"HUF",177.91
2007-09-21,"ISK",62.688
2007-09-21,"JPY",115.64
2007-09-21,"KRW",921.28
2007-09-21,"LTL",2.4577
2007-09-21,"LVL",0.50246
2007-09-21,"MTL",0.30557
2007-09-21,"NOK",5.5424
2007-09-21,"NZD",1.3515
2007-09-21,"PLN",2.6803
2007-09-21,"SEK",6.5528
2007-09-21,"SGD",1.5067
2007-09-21,"SKK",24.148
2007-09-21,"ZAR",7.0375
2007-09-21,"EUR",0.71179
2007-09-21,"TRY",1.231
2007-09-21,"CNY",7.5037
2007-09-21,"HRK",5.2002
2007-09-21,"IDR",9160.1
2007-09-21,"MYR",3.4445
2007-09-21,"PHP",45.27
2007-09-21,"RUB",25.088
2007-09-21,"THB",31.713
2007-09-21,"RON",2.4196
2007-09-22,"USD",1
2007-09-22,"AUD",1.1619
2007-09-22,"BGN",1.3921
2007-09-22,"CAD",1.0016
2007-09-22,"CHF",1.1757
2007-09-22,"CYP",0.41583
2007-09-22,"CZK",19.591
2007-09-22,"DKK",5.3051
2007-09-22,"EEK",11.137
2007-09-22,"GBP",0.49633
2007-09-22,"HKD",7.7835
2007-09-22,"HUF",177.91
2007-09-22,"ISK",62.688
2007-09-22,"JPY",115.64
2007-09-22,"KRW",921.28
2007-09-22,"LTL",2.4577
2007-09-22,"LVL",0.50246
2007-09-22,"MTL",0.30557
2007-09-22,"NOK",5.5424
2007-09-22,"NZD",1.3515
2007-09-22,"PLN",2.6803
2007-09-22,"SEK",6.5528
2007-09-22,"SGD",1.5067
2007-09-22,"SKK",24.148
2007-09-22,"ZAR",7.0375
2007-09-22,"EUR",0.71179
2007-09-22,"TRY",1.231
2007-09-22,"CNY",7.5037
2007-09-22,"HRK",5.2002
2007-09-22,"IDR",9160.1
2007-09-22,"MYR",3.4445
2007-09-22,"PHP",45.27
2007-09-22,"RUB",25.088
2007-09-22,"THB",31.713
2007-09-22,"RON",2.4196
2007-09-23,"USD",1
2007-09-23,"AUD",1.1619
2007-09-23,"BGN",1.3921
2007-09-23,"CAD",1.0016
2007-09-23,"CHF",1.1757
2007-09-23,"CYP",0.41583
2007-09-23,"CZK",19.591
2007-09-23,"DKK",5.3051
2007-09-23,"EEK",11.137
2007-09-23,"GBP",0.49633
2007-09-23,"HKD",7.7835
2007-09-23,"HUF",177.91
2007-09-23,"ISK",62.688
2007-09-23,"JPY",115.64
2007-09-23,"KRW",921.28
2007-09-23,"LTL",2.4577
2007-09-23,"LVL",0.50246
2007-09-23,"MTL",0.30557
2007-09-23,"NOK",5.5424
2007-09-23,"NZD",1.3515
2007-09-23,"PLN",2.6803
2007-09-23,"SEK",6.5528
2007-09-23,"SGD",1.5067
2007-09-23,"SKK",24.148
2007-09-23,"ZAR",7.0375
2007-09-23,"EUR",0.71179
2007-09-23,"TRY",1.231
2007-09-23,"CNY",7.5037
2007-09-23,"HRK",5.2002
2007-09-23,"IDR",9160.1
2007-09-23,"MYR",3.4445
2007-09-23,"PHP",45.27
2007-09-23,"RUB",25.088
2007-09-23,"THB",31.713
2007-09-23,"RON",2.4196
2007-09-24,"USD",1
2007-09-24,"AUD",1.1513
2007-09-24,"BGN",1.3858
2007-09-24,"CAD",1
2007-09-24,"CHF",1.172
2007-09-24,"CYP",0.41394
2007-09-24,"CZK",19.534
2007-09-24,"DKK",5.2818
2007-09-24,"EEK",11.087
2007-09-24,"GBP",0.4938
2007-09-24,"HKD",7.7765
2007-09-24,"HUF",177.18
2007-09-24,"ISK",62.368
2007-09-24,"JPY",115.04
2007-09-24,"KRW",921.21
2007-09-24,"LTL",2.4465
2007-09-24,"LVL",0.49911
2007-09-24,"MTL",0.30419
2007-09-24,"NOK",5.5148
2007-09-24,"NZD",1.3395
2007-09-24,"PLN",2.6646
2007-09-24,"SEK",6.5057
2007-09-24,"SGD",1.4995
2007-09-24,"SKK",24.187
2007-09-24,"ZAR",6.988
2007-09-24,"EUR",0.70857
2007-09-24,"TRY",1.2256
2007-09-24,"CNY",7.5108
2007-09-24,"HRK",5.1722
2007-09-24,"IDR",9124.9
2007-09-24,"MYR",3.4285
2007-09-24,"PHP",45.13
2007-09-24,"RUB",24.988
2007-09-24,"THB",31.748
2007-09-24,"RON",2.4005
2007-09-25,"USD",1
2007-09-25,"AUD",1.1583
2007-09-25,"BGN",1.3865
2007-09-25,"CAD",1.0022
2007-09-25,"CHF",1.1689
2007-09-25,"CYP",0.41415
2007-09-25,"CZK",19.534
2007-09-25,"DKK",5.2858
2007-09-25,"EEK",11.092
2007-09-25,"GBP",0.49649
2007-09-25,"HKD",7.7676
2007-09-25,"HUF",177.68
2007-09-25,"ISK",62.484
2007-09-25,"JPY",114.31
2007-09-25,"KRW",921.03
2007-09-25,"LTL",2.4478
2007-09-25,"LVL",0.50035
2007-09-25,"MTL",0.30434
2007-09-25,"NOK",5.5338
2007-09-25,"NZD",1.3632
2007-09-25,"PLN",2.6733
2007-09-25,"SEK",6.5349
2007-09-25,"SGD",1.501
2007-09-25,"SKK",24.21
2007-09-25,"ZAR",7.01
2007-09-25,"EUR",0.70892
2007-09-25,"TRY",1.2339
2007-09-25,"CNY",7.511
2007-09-25,"HRK",5.1715
2007-09-25,"IDR",9167.7
2007-09-25,"MYR",3.437
2007-09-25,"PHP",45.175
2007-09-25,"RUB",24.997
2007-09-25,"THB",31.948
2007-09-25,"RON",2.4049
2007-09-26,"USD",1
2007-09-26,"AUD",1.1434
2007-09-26,"BGN",1.3844
2007-09-26,"CAD",1.0057
2007-09-26,"CHF",1.1699
2007-09-26,"CYP",0.41353
2007-09-26,"CZK",19.53
2007-09-26,"DKK",5.2778
2007-09-26,"EEK",11.076
2007-09-26,"GBP",0.49586
2007-09-26,"HKD",7.7674
2007-09-26,"HUF",177.63
2007-09-26,"ISK",62.2
2007-09-26,"JPY",115.33
2007-09-26,"KRW",921.07
2007-09-26,"LTL",2.4441
2007-09-26,"LVL",0.49975
2007-09-26,"MTL",0.30389
2007-09-26,"NOK",5.5008
2007-09-26,"NZD",1.3446
2007-09-26,"PLN",2.6731
2007-09-26,"SEK",6.5191
2007-09-26,"SGD",1.4973
2007-09-26,"SKK",24.126
2007-09-26,"ZAR",6.9553
2007-09-26,"EUR",0.70786
2007-09-26,"TRY",1.2184
2007-09-26,"CNY",7.5147
2007-09-26,"HRK",5.1583
2007-09-26,"IDR",9161.2
2007-09-26,"MYR",3.4265
2007-09-26,"PHP",45.215
2007-09-26,"RUB",24.977
2007-09-26,"THB",31.847
2007-09-26,"RON",2.3927
2007-09-27,"USD",1
2007-09-27,"AUD",1.1339
2007-09-27,"BGN",1.3793
2007-09-27,"CAD",0.9988
2007-09-27,"CHF",1.169
2007-09-27,"CYP",0.41199
2007-09-27,"CZK",19.468
2007-09-27,"DKK",5.258
2007-09-27,"EEK",11.035
2007-09-27,"GBP",0.49316
2007-09-27,"HKD",7.7581
2007-09-27,"HUF",176.4
2007-09-27,"ISK",61.537
2007-09-27,"JPY",115.16
2007-09-27,"KRW",920.17
2007-09-27,"LTL",2.435
2007-09-27,"LVL",0.49704
2007-09-27,"MTL",0.30275
2007-09-27,"NOK",5.4654
2007-09-27,"NZD",1.3302
2007-09-27,"PLN",2.6647
2007-09-27,"SEK",6.5026
2007-09-27,"SGD",1.4915
2007-09-27,"SKK",23.894
2007-09-27,"ZAR",6.8667
2007-09-27,"EUR",0.70522
2007-09-27,"TRY",1.2157
2007-09-27,"CNY",7.5148
2007-09-27,"HRK",5.1374
2007-09-27,"IDR",9140.3
2007-09-27,"MYR",3.4175
2007-09-27,"PHP",45.075
2007-09-27,"RUB",24.927
2007-09-27,"THB",31.678
2007-09-27,"RON",2.3802
2007-09-28,"USD",1
2007-09-28,"AUD",1.1336
2007-09-28,"BGN",1.3794
2007-09-28,"CAD",0.99598
2007-09-28,"CHF",1.1708
2007-09-28,"CYP",0.41202
2007-09-28,"CZK",19.417
2007-09-28,"DKK",5.2574
2007-09-28,"EEK",11.035
2007-09-28,"GBP",0.49143
2007-09-28,"HKD",7.7622
2007-09-28,"HUF",176.8
2007-09-28,"ISK",61.972
2007-09-28,"JPY",115.35
2007-09-28,"KRW",915.16
2007-09-28,"LTL",2.4352
2007-09-28,"LVL",0.49637
2007-09-28,"MTL",0.30277
2007-09-28,"NOK",5.4436
2007-09-28,"NZD",1.3215
2007-09-28,"PLN",2.661
2007-09-28,"SEK",6.4988
2007-09-28,"SGD",1.4857
2007-09-28,"SKK",23.892
2007-09-28,"ZAR",6.8807
2007-09-28,"EUR",0.70527
2007-09-28,"TRY",1.2102
2007-09-28,"CNY",7.5062
2007-09-28,"HRK",5.1324
